[17:36:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:18] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:18] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:18] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:18] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:18] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:19] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:20] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:21] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:22] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:23] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:24] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:25] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:26] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'backpack', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:27] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:28] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:29] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:30] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=17 | OBJETS=['person', 'person', 'person', 'person', 'backpack']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:31] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:32] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:32] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:32] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:32] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:32] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=14 | OBJETS=['person', 'person', 'person', 'backpack', 'backpack']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:33] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=16 | OBJETS=['person', 'person', 'person', 'person']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:34] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:35] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:36] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'backpack', 'person', 'person']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'person', 'backpack']
[18:41:37] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'backpack', 'person', 'person']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'backpack', 'person', 'person']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['backpack', 'person', 'person', 'person']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'backpack', 'person']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:38] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=8 | OBJETS=['person', 'person']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=8 | OBJETS=['person', 'person']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=8 | OBJETS=['person', 'person']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:39] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'backpack', 'person', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:40] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'backpack', 'person']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=8 | OBJETS=['person', 'person']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'person', 'backpack']
[18:41:41] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'backpack', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'person', 'backpack', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=13 | OBJETS=['person', 'backpack', 'person', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'backpack', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'backpack', 'person']
[18:41:42] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=9 | OBJETS=['person', 'backpack', 'person']
[18:41:43] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:43] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:43] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[18:41:43] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=10 | OBJETS=['person', 'person', 'backpack', 'backpack']
[20:02:00] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:00] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:00] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:01] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:02] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
[20:02:03] ZONE=CAM_piste_decolage | NIVEAU=ÉLEVÉ | SCORE=12 | OBJETS=['person', 'person', 'person']
